taxon_id,name,preferred_common_name,rank,iconic_taxon_name,observations_count
163869,Hydrocleys nymphoides,Water Poppy,species,Plantae,143
1610436,Iocenes virens,,species,Plantae,143
170401,Zanthoxylum fagara,Lime Prickly-ash,species,Plantae,142
427405,Croton bonplandianus,Bonpland's croton,species,Plantae,142
878162,Castela coccinea,,species,Plantae,142
75455,Anoda cristata,violettas,species,Plantae,141
438707,Eriosyce strausiana,,species,Plantae,141
451790,Ranunculus peduncularis,,species,Plantae,141
635475,Primula magellanica,Dusty Miller,species,Plantae,141
791357,Adesmia corymbosa,,species,Plantae,141
854660,Justicia brasiliana,,species,Plantae,141
986540,Baccharis juncea,,species,Plantae,141
1593561,Salmonopuntia salmiana,,species,Plantae,141
48178,Galinsoga parviflora,Gallant Soldier,species,Plantae,140
143429,Aristolochia fimbriata,White Veined Pipevine,species,Plantae,140
162153,Duranta erecta,Skyflower,species,Plantae,140
525583,Collaea argentina,,species,Plantae,139
549179,Noticastrum diffusum,,species,Plantae,139
1644302,Austroflourensia thurifera,,species,Plantae,139
876539,Tabebuia nodosa,,species,Plantae,138
162726,Escallonia rubra,redclaws,species,Plantae,137
602587,Nierembergia rigida,,species,Plantae,137
768985,Cestrum strigilatum,strigilate cestrum,species,Plantae,137
544608,Chromolaena arnottiana,,species,Plantae,135
1072162,Xylosma venosa,,species,Plantae,135
121263,Tipuana tipu,Pride of Bolivia,species,Plantae,134
135485,Ephedra ochreata,,species,Plantae,134
288987,Chromolaena laevigata,,species,Plantae,134
430643,Anadenanthera colubrina,Red Angico,species,Plantae,134
527649,Misodendrum linearifolium,,species,Plantae,134
349274,Senecio vira-vira,,species,Plantae,133
62894,Vallesia glabra,Pearlberry,species,Plantae,132
709838,Blumenbachia insignis,,species,Plantae,132
790464,Terminalia australis,,species,Plantae,132
801351,Nassauvia glomerulosa,,species,Plantae,132
808333,Handroanthus heptaphyllus,,species,Plantae,132
60987,Lepidium didymum,Lesser swine-cress,species,Plantae,131
474125,Gavilea odoratissima,Fragrant Gavilea,species,Plantae,130
571199,Escallonia virgata,,species,Plantae,130
1031277,Agalinis genistifolia,,species,Plantae,130
181910,Maytenus magellanica,Magellanic mayten,species,Plantae,129
186782,Tephrocactus alexanderi,,species,Plantae,129
403721,Mandevilla laxa,Chilean jasmine,species,Plantae,128
440127,Maihueniopsis glomerata,,species,Plantae,128
441706,Parodia microsperma,,species,Plantae,128
1493102,Strombocarpa torquata,,species,Plantae,128
324277,Senna crassiramea,,species,Plantae,127
287387,Hydrocotyle leucocephala,Brazilian Pennywort,species,Plantae,126
439586,Lepismium cruciforme,,species,Plantae,126
544611,Barnadesia odorata,,species,Plantae,126
870009,Lobivia ferox,,species,Plantae,126
888320,Buddleja mendozensis,,species,Plantae,126
58372,Distichlis spicata,Saltgrass,species,Plantae,125
169088,Solanum viarum,tropical soda-apple,species,Plantae,125
444259,Tephrocactus aoracanthus,,species,Plantae,125
1114853,Chaetogastra gracilis,,species,Plantae,125
804788,Trichocline reptans,,species,Plantae,124
900681,Cupania vernalis,,species,Plantae,124
965421,Senecio ceratophylloides,,species,Plantae,124
1549072,Cinnagrostis viridiflavescens,,species,Plantae,124
169769,Tillandsia tenuifolia,,species,Plantae,123
343812,Calceolaria crenatiflora,,species,Plantae,123
464400,Baccharis crispa,,species,Plantae,123
482839,Bromelia balansae,Heart of Flame,species,Plantae,123
166755,Phyllanthus niruri,stone breaker tea,species,Plantae,122
273914,Sideroxylon obtusifolium,,species,Plantae,122
1518361,Labatia salicifolia,,species,Plantae,122
207116,Pontederia rotundifolia,Tropical pickerelweed,species,Plantae,121
704556,Hypseocharis pimpinellifolia,,species,Plantae,121
886959,Phlegmariurus saururus,Lizard Firmoss,species,Plantae,121
1046248,Chromolaena hookeriana,,species,Plantae,121
170151,Verbena montevidensis,Uruguayan Vervain,species,Plantae,120
483529,Pfaffia glomerata,,species,Plantae,120
871765,Ipomoea hieronymi,,species,Plantae,120
126634,Pyrostegia venusta,Flame vine,species,Plantae,119
154290,Ceiba speciosa,Silk floss tree,species,Plantae,119
280909,Solanum betaceum,tamarillo,species,Plantae,119
881511,Melica macra,,species,Plantae,119
59055,Cyperus eragrostis,tall flatsedge,species,Plantae,118
884001,Ocotea acutifolia,,species,Plantae,118
926944,Glandularia venturii,,species,Plantae,118
983596,Senna pachyrrhiza,,species,Plantae,118
1228750,Lycium ciliatum,,species,Plantae,118
782268,Salvia procurrens,,species,Plantae,117
785927,Oenothera centaureifolia,,species,Plantae,117
1457043,Helenium uniflorum,,species,Plantae,117
116694,Desmodium incanum,creeping beggarweed,species,Plantae,116
805192,Acaena splendens,,species,Plantae,116
985710,Thaumatophyllum bipinnatifidum,Tree Philodendron,species,Plantae,116
135482,Ephedra triandra,,species,Plantae,115
557629,Siphocampylus foliosus,,species,Plantae,114
786063,Senecio brasiliensis,,species,Plantae,114
791168,Jatropha excisa,,species,Plantae,114
75835,Boerhavia diffusa,Wineflower,species,Plantae,113
1201164,Ananas macrodontes,False Pineapple,species,Plantae,113
623458,Calceolaria filicaulis,,species,Plantae,112
856079,Pavonia cymbalaria,,species,Plantae,112
425207,Cephalanthus glabratus,,species,Plantae,111
439290,Kageneckia lanceolata,,species,Plantae,111
560005,Tillandsia capillaris,,species,Plantae,111
78701,Porophyllum ruderale,yerba porosa,species,Plantae,110
79078,Sida spinosa,prickly fanpetals,species,Plantae,110
717369,Gomphrena elegans,,species,Plantae,110
793758,Ruellia angustiflora,,species,Plantae,110
984519,Urvillea uniloba,,species,Plantae,110
157462,Harrisia bonplandii,Giant Red Dragon Apple Cactus,species,Plantae,109
279660,Chascolytrum subaristatum,,species,Plantae,109
430869,Colletia hystrix,,species,Plantae,109
488468,Tillandsia didisticha,,species,Plantae,109
51448,Passiflora foetida,Stinking Passionflower,species,Plantae,108
61963,Oxalis debilis,Largeflower pink-sorrel,species,Plantae,108
332596,Galianthe brasiliensis,,species,Plantae,108
336585,Hypochaeris chillensis,Brazilian Cat's-ear,species,Plantae,108
543868,Urera aurantiaca,,species,Plantae,108
634208,Baccharis spartioides,,species,Plantae,108
164514,Lepidium bonariense,Argentine Cress,species,Plantae,107
447996,Adesmia pinifolia,,species,Plantae,107
853701,Achatocarpus praecox,,species,Plantae,107
1077201,Gomphrena perennis,,species,Plantae,107
76791,Eleusine tristachya,three-spiked goose grass,species,Plantae,106
79440,Triodanis biflora,Venus's looking-glass,species,Plantae,106
361076,Oxalis enneaphylla,Scurvygrass woodsorrel,species,Plantae,106
58754,Azolla filiculoides,water fern,species,Plantae,105
569876,Gomphrena celosioides,prostrate globe-amaranth,species,Plantae,105
78456,Persicaria punctata,Dotted Smartweed,species,Plantae,104
160643,Cissampelos pareira,Velvetleaf,species,Plantae,104
162914,Evolvulus arizonicus,Arizona blue-eyes,species,Plantae,103
179391,Bidens triplinervia,,species,Plantae,103
273870,Casearia sylvestris,crackopen,species,Plantae,103
788222,Aristolochia triangularis,Triangular Dutchmanspipe,species,Plantae,103
438979,Gymnocalycium spegazzinii,,species,Plantae,102
488444,Caiophora chuquitensis,,species,Plantae,102
823731,Calyptocarpus brasiliensis,,species,Plantae,102
1031333,Portulaca cryptopetala,,species,Plantae,102
430749,Brunfelsia australis,southern raintree,species,Plantae,101
870259,Acanthocalycium thionanthum,,species,Plantae,101
543081,Bougainvillea stipitata,,species,Plantae,100
602052,Euphorbia portulacoides,,species,Plantae,100
983631,Vernonia incana,,species,Plantae,100
1493119,Neltuma chilensis,Chilean Mesquite,species,Plantae,100
565008,Tripodanthus flagellaris,,species,Plantae,99
891981,Sebastiania commersoniana,,species,Plantae,99
1264638,Lessingianthus rubricaulis,,species,Plantae,99
83009,Viola reichei,Patagonian yellow violet,species,Plantae,98
126569,Stachytarpheta cayennensis,Rattail,species,Plantae,98
165060,Macroptilium lathyroides,Phasey Bean,species,Plantae,98
165389,Mikania micrantha,mile-a-minute,species,Plantae,98
440878,Myrcianthes pungens,,species,Plantae,98
638995,Oxalis hispidula,fine bristle woodsorrel,species,Plantae,98
1038195,Grindelia scorzonerifolia,,species,Plantae,98
570676,Callianthe picta,Redvein Abutilon,species,Plantae,97
1108231,Berberis serratodentata,,species,Plantae,97
165865,Oplismenus hirtellus,Basket Grass,species,Plantae,96
479632,Erythrina falcata,Brazilian coral tree,species,Plantae,96
708807,Pacourina edulis,,species,Plantae,96
732719,Geum magellanicum,magellanic avens,species,Plantae,96
1051092,Aeschynomene montevidensis,,species,Plantae,96
158231,Alternanthera pungens,creeping chaffweed,species,Plantae,95
276579,Cyclopogon elatus,Tall Spiral Orchid,species,Plantae,95
281753,Chamissoa altissima,false chaff flower,species,Plantae,95
380978,Senecio crassiflorus,lavender steps,species,Plantae,95
437335,Austrocactus bertinii,,species,Plantae,95
887393,Tillandsia australis,,species,Plantae,95
962891,Plantago tomentosa,Dwarf Plantain,species,Plantae,95
847649,Bromelia serra,Bayonet Bromeliad,species,Plantae,94
850573,Limnobium laevigatum,Amazon Frogbit,species,Plantae,94
850843,Lucilia acutifolia,,species,Plantae,94
1390397,Persicaria stelligera,,species,Plantae,94
166188,Paspalum notatum,Bahia grass,species,Plantae,93
554013,Verbena intermedia,,species,Plantae,93
893164,Parasenegalia visco,Viscote Negro,species,Plantae,93
282976,Stemodia verticillata,Whorled Twintip,species,Plantae,92
769364,Cordia americana,,species,Plantae,92
865025,Oxalis conorrhiza,,species,Plantae,92
1079583,Lycium infaustum,,species,Plantae,92
869329,Vasconcellea quercifolia,oak-leaf pawpaw,species,Plantae,91
878622,Holocheilus hieracioides,,species,Plantae,91
1493165,Neltuma ruscifolia,,species,Plantae,91
164076,Ipomoea amnicola,Redcenter Morning-glory,species,Plantae,90
166499,Peperomia tetraphylla,acorn peperomia,species,Plantae,90
635480,Leptinella scariosa,Buttonweed,species,Plantae,90
135639,Podocarpus parlatorei,Pino Blanco,species,Plantae,89
165300,Mentzelia albescens,Wavyleaf mentzelia,species,Plantae,89
170213,Vicia nigricans,Black Vetch,species,Plantae,89
545073,Cynophalla retusa,,species,Plantae,89
790503,Angelonia integerrima,,species,Plantae,89
53166,Osmorhiza berteroi,mountain sweet cicely,species,Plantae,88
166292,Pellaea ternifolia,trans-Pecos cliffbrake,species,Plantae,88
438225,Cereus stenogonus,,species,Plantae,88
527644,Desfontainia fulgens,Chilean Holly,species,Plantae,88
545074,Microgramma vacciniifolia,,species,Plantae,88
702537,Solanum chacoense,Chaco potato,species,Plantae,88
801354,Nassauvia lagascae,,species,Plantae,88
61230,Acaena pinnatifida,Argentinian biddy biddy,species,Plantae,87
156460,Pseudogynoxys benthamii,,species,Plantae,87
430868,Colletia paradoxa,Anchor plant,species,Plantae,87
55189,Aristolochia littoralis,Calico-flower,species,Plantae,86
168847,Senna occidentalis,Coffee Senna,species,Plantae,86
324502,Euploca procumbens,fourspike heliotrope,species,Plantae,86
461593,Tristerix verticillatus,,species,Plantae,86
482064,Ehretia cortesia,,species,Plantae,86
1526366,Lysimachia amoena,Pimpernel,species,Plantae,86
1590558,Solanum tweedieanum,,species,Plantae,86
1658603,Xiphodesma anthemoides,,species,Plantae,86
78156,Myriophyllum quitense,andean water-milfoil,species,Plantae,85
135931,Fitzroya cupressoides,Patagonian cypress,species,Plantae,85
155135,Euterpe edulis,,species,Plantae,85
801411,Junellia crithmifolia,,species,Plantae,85
869974,Lobivia aurea,,species,Plantae,85
950658,Justicia goudotii,,species,Plantae,85
130872,Schinus terebinthifolia,Brazilian pepper,species,Plantae,84
189148,Alnus acuminata,Andean Alder,species,Plantae,84
361866,Talinum fruticosum,Philippine spinach,species,Plantae,84
1038342,Vachellia astringens,,species,Plantae,84
1062905,Gonopterodendron sarmientoi,,species,Plantae,84
61210,Microsteris gracilis,slender phlox,species,Plantae,83
205050,Oreocereus celsianus,Old-man-of-the-Andes,species,Plantae,82
431348,Myrceugenia glaucescens,,species,Plantae,82
442990,Rhipsalis floccosa,,species,Plantae,82
490879,Maytenus disticha,,species,Plantae,82
165207,Mecardonia procumbens,Yellow-flowered waterhyssop,species,Plantae,81
161825,Dichondra sericea,silverleaf ponysfoot,species,Plantae,80
568684,Canavalia bonariensis,,species,Plantae,80
792848,Salicornia neei,South American Glasswort,species,Plantae,80
1043279,Cestrum lorentzianum,,species,Plantae,80
1493107,Neltuma alpataco,,species,Plantae,80
162267,Elephantopus mollis,elephant's foot,species,Plantae,79
543869,Stemodia lanceolata,,species,Plantae,79
937379,Quechualia fulta,,species,Plantae,79
1006950,Annona emarginata,,species,Plantae,79
631312,Erythranthe lutea,Blood-drop-emlets,species,Plantae,78
937397,Erigeron primulifolius,Chilean Fleabane,species,Plantae,78
1471063,Myrsine lorentziana,,species,Plantae,78
50338,Ludwigia peruviana,Peruvian primrose-willow,species,Plantae,77
634492,Lycium gilliesianum,,species,Plantae,77
765800,Sida poeppigiana,,species,Plantae,77
1043428,Gyptis tanacetifolia,,species,Plantae,77
127681,Centrosema virginianum,butterfly pea,species,Plantae,76
438214,Cereus hankeanus,,species,Plantae,76
764620,Ruprechtia laxiflora,,species,Plantae,76
804880,Misodendrum quadriflorum,,species,Plantae,76
1067849,Sisyrinchium pachyrhizum,,species,Plantae,76
279627,Paspalum quadrifarium,tussock paspalum,species,Plantae,75
636176,Luzuriaga marginata,Almond Flower,species,Plantae,75
76563,Cyclospermum leptophyllum,Marsh parsley,species,Plantae,74
204374,Perezia multiflora,,species,Plantae,74
564178,Aechmea recurvata,,species,Plantae,74
886724,Grindelia buphthalmoides,,species,Plantae,74
965729,Thalia multiflora,,species,Plantae,74
984165,Peperomia aceroana,,species,Plantae,74
1264599,Vernonanthura squamulosa,,species,Plantae,74
367032,Manettia cordifolia,Firecracker Vine,species,Plantae,73
871059,Tephrocactus verschaffeltii,,species,Plantae,73
525871,Grahamia bracteata,,species,Plantae,72
825246,Ludwigia sericea,,species,Plantae,72
1072166,Phyllanthus chacoensis,,species,Plantae,72
560872,Holocalyx balansae,,species,Plantae,71
785754,Chrysophyllum marginatum,,species,Plantae,71
804859,Sisyrinchium arenarium,,species,Plantae,71
880906,Smallanthus connatus,,species,Plantae,71
126305,Hamelia patens,Firebush,species,Plantae,70
143422,Ageratum conyzoides,billygoat weed,species,Plantae,70
189511,Aspidosperma polyneuron,Red peroba,species,Plantae,70
290949,Ruellia erythropus,,species,Plantae,70
533361,Calceolaria valdiviana,,species,Plantae,70
779304,Plumbago caerulea,Chilean plumbago,species,Plantae,70
158023,Adiantum raddianum,Delta Maidenhair Fern,species,Plantae,69
977215,Pombalia parviflora,,species,Plantae,69
131569,Crotalaria incana,shakeshake,species,Plantae,68
163526,Harrisia martinii,Moon Cactus,species,Plantae,68
168612,Schkuhria pinnata,dwarf marigold,species,Plantae,68
284610,Aristolochia trilobata,,species,Plantae,68
281611,Guarea macrophylla,,species,Plantae,67
439250,Juglans australis,,species,Plantae,67
871608,Salta triflora,,species,Plantae,67
905137,Leptochloa crinita,false Rhodes grass,species,Plantae,67
1010112,Myrcia selloi,,species,Plantae,67
58755,Cystopteris fragilis,brittle bladderfern,species,Plantae,66
855685,Polystichum plicatum,,species,Plantae,66
1043968,Mentzelia parvifolia,,species,Plantae,66
623234,Gavilea araucana,Araucana orchid,species,Plantae,65
809219,Trichilia elegans,,species,Plantae,65
952228,Sapindus saponaria,Wingleaf Soapberry,species,Plantae,65
1008052,Pleopeltis minima,,species,Plantae,65
51447,Passiflora alata,Winged-Stem Passion Flower,species,Plantae,64
166500,Pereskia aculeata,Barbados gooseberry,species,Plantae,64
523870,Pseudognaphalium gaudichaudianum,,species,Plantae,64
941891,Halerpestes cymbalaria,Alkali Buttercup,species,Plantae,64
965424,Ochetophila trinervis,,species,Plantae,64
1025362,Limonium brasiliense,,species,Plantae,64
1264660,Zephyranthes jamesonii,,species,Plantae,64
741593,Myoschilos oblongus,,species,Plantae,63
790912,Ovidia andina,,species,Plantae,63
823389,Pseudabutilon virgatum,,species,Plantae,63
135399,Cedrela fissilis,Brazilian Cedarwood,species,Plantae,62
465369,Polystichum andinum,,species,Plantae,62
700618,Dioscorea dodecaneura,variegated monkey ball vine,species,Plantae,62
884049,Lonchocarpus nitidus,,species,Plantae,62
626601,Schizanthus grahamii,bright pink Chilean butterfly flower,species,Plantae,61
699074,Sambucus peruviana,Peruvian elder,species,Plantae,61
162930,Facelis retusa,Annual Trampweed,species,Plantae,60
166946,Pityrogramma trifoliata,Goldenrod fern,species,Plantae,60
168255,Rumohra adiantiformis,leathery shieldfern,species,Plantae,60
795785,Commelina platyphylla,Flat-leafed Dayflower,species,Plantae,60
801378,Caiophora lateritia,Brick-Red Caiophora,species,Plantae,60
1063080,Gutierrezia gilliesii,,species,Plantae,60
527643,Gaultheria poeppigii,Chaura,species,Plantae,59
565001,Tripodanthus acutifolius,,species,Plantae,59
1112894,Carex bonariensis,,species,Plantae,59
56422,Ricciocarpos natans,fringed heartwort,species,Plantae,58
283226,Varronia curassavica,Tropical Black Sage,species,Plantae,58
431083,Guettarda uruguensis,,species,Plantae,58
450336,Nothofagus obliqua,Patagonian oak,species,Plantae,58
563841,Acanthosyris spinescens,,species,Plantae,58
829608,Bipinnula penicillata,,species,Plantae,58
903770,Mimozyganthus carinatus,,species,Plantae,58
61374,Physalis angulata,cutleaf groundcherry,species,Plantae,57
168211,Ruellia ciliatiflora,hairyflower ruellia,species,Plantae,57
563297,Parapiptadenia rigida,,species,Plantae,57
854676,Cayaponia bonariensis,melonleaf,species,Plantae,57
856976,Mulguraea tridens,,species,Plantae,57
1067762,Chromolaena christieana,,species,Plantae,57
51446,Passiflora edulis,common passionfruit,species,Plantae,56
77222,Gamochaeta stachidifolia,,species,Plantae,56
431709,Tropaeolum polyphyllum,wreath nasturtium,species,Plantae,56
481728,Myriopteris myriophylla,,species,Plantae,56
490876,Weinmannia trichosperma,Tineo,species,Plantae,56
777164,Arjona tuberosa,,species,Plantae,56
841853,Escallonia cordobensis,,species,Plantae,56
782627,Berberis trigona,Narrow-leaved Barberry,species,Plantae,55
790338,Tragia geraniifolia,,species,Plantae,55
135478,Ephedra frustillata,Patagonian Ephedra,species,Plantae,54
165894,Opuntia monacantha,Drooping Pricklypear,species,Plantae,54
167547,Pterocaulon virgatum,wand blackroot,species,Plantae,54
860983,Trixis divaricata,,species,Plantae,54
969060,Chloroleucon tenuiflorum,,species,Plantae,54
79340,Teucrium cubense,coastal germander,species,Plantae,53
166997,Plantago australis,Swamp plantain,species,Plantae,53
280785,Desmodium uncinatum,Silverleaf Desmodium,species,Plantae,53
442819,Pterogyne nitens,,species,Plantae,53
475490,Viola maculata,common violet,species,Plantae,53
855433,Raukaua laetevirens,devil's elder,species,Plantae,53
143515,Sphagnum magellanicum,Magellanic Peatmoss,species,Plantae,52
181005,Acanthosyris falcata,,species,Plantae,52
182051,Sorocea bonplandii,,species,Plantae,52
381098,Geranium sessiliflorum,,species,Plantae,52
796074,Diostea juncea,,species,Plantae,52
855560,Plantago bismarckii,,species,Plantae,52
901504,Neja pinifolia,,species,Plantae,52
925961,Cortaderia hieronymi,,species,Plantae,52
967426,Baccharis artemisioides,,species,Plantae,52
1074357,Gaillardia cabrerae,,species,Plantae,52
63198,Trifolium polymorphum,peanut clover,species,Plantae,51
285312,Spigelia humboldtiana,,species,Plantae,51
441985,Pfeiffera monacantha,,species,Plantae,51
742130,Asplenium dareoides,,species,Plantae,51
823367,Lathyrus magellanicus,Magellanic vetchling,species,Plantae,51
982388,Daphnopsis racemosa,,species,Plantae,51
48597,Phytolacca bogotensis,Andean Pokeweed,species,Plantae,50
431153,Ipomoea platensis,,species,Plantae,50
438972,Gymnocalycium reductum,,species,Plantae,50
1089995,Mitracarpus megapotamicus,,species,Plantae,50
78356,Paspalum urvillei,Vasey Grass,species,Plantae,49
129327,Passiflora suberosa,corkystem passionflower,species,Plantae,49
161443,Cyperus giganteus,piripiri,species,Plantae,49
184692,Banara arguta,,species,Plantae,49
279563,Jarava ichu,peruvian feather grass,species,Plantae,49
291391,Galium hypocarpium,Orange-fruited bedstraw,species,Plantae,49
325472,Tecoma fulva,,species,Plantae,49
527646,Mitraria coccinea,Chilean Mitre Flower,species,Plantae,49
790126,Bouchetia anomala,,species,Plantae,49
810829,Sisyrinchium patagonicum,Yellow pale maiden,species,Plantae,49
56170,Galinsoga quadriradiata,shaggy soldier,species,Plantae,48
68562,Cosmos bipinnatus,garden cosmos,species,Plantae,48
69172,Pilea microphylla,Artillery Plant,species,Plantae,48
162829,Euphorbia heterophylla,painted spurge,species,Plantae,48
168209,Ruellia brevifolia,Tropical Wild Petunia,species,Plantae,48
326751,Eryngium pandanifolium,Giant Sea Holly,species,Plantae,48
441039,Myrrhinium atropurpureum,,species,Plantae,48
708801,Sphagneticola brachycarpa,,species,Plantae,48
740785,Gavilea australis,,species,Plantae,48
810583,Sarcotoxicum salicifolium,,species,Plantae,48
628732,Lupinus gibertianus,,species,Plantae,47
711077,Spermacoce dasycephala,,species,Plantae,47
713015,Arachnitis uniflora,Spider-flower,species,Plantae,47
880802,Poikilacanthus glandulosus,,species,Plantae,47
1229092,Maihueniopsis hickenii,,species,Plantae,47
60248,Limosella australis,delta mudwort,species,Plantae,46
122711,Dodonaea viscosa,Akeake,species,Plantae,46
135473,Ephedra chilensis,Andean Jointfir,species,Plantae,46
157976,Acmella pusilla,Dwarf Spotflower,species,Plantae,46
635960,Hypochaeris tenuifolia,,species,Plantae,46
880804,Serjania meridionalis,,species,Plantae,46
1047012,Senecio pinnatus,,species,Plantae,46
1116794,Erythrina mulungu,,species,Plantae,46
169016,Sisyrinchium chilense,swordleaf blue-eyed grass,species,Plantae,45
282706,Adiantum chilense,Chilean Maidenhair Fern,species,Plantae,45
286477,Boehmeria caudata,,species,Plantae,45
1080473,Zephyranthes graciliflora,,species,Plantae,45
1493692,Chloroluma gonocarpa,,species,Plantae,45
130888,Erechtites hieraciifolius,American burnweed,species,Plantae,44
169902,Trema micranthum,Nettletree,species,Plantae,44
704519,Blechnum chilense,Chilean hard fern,species,Plantae,44
859862,Gentianella magellanica,Felwort,species,Plantae,44
878631,Eclipta elliptica,,species,Plantae,44
160818,Commelina diffusa,Scrambling Dayflower,species,Plantae,43
164094,Ipomoea plummerae,Huachuca Mountain morning glory,species,Plantae,43
286187,Geophila repens,,species,Plantae,43
418804,Salvinia biloba,Lobed Salvinia,species,Plantae,43
571201,Escallonia alpina,,species,Plantae,43
775412,Pterocaulon alopecuroides,,species,Plantae,43
803528,Myracrodruon balansae,,species,Plantae,43
855369,Cheilanthes glauca,,species,Plantae,43
1254637,Pavonia betonicifolia,,species,Plantae,43
1341071,Feijoa sellowiana,Feijoa,species,Plantae,43
153366,Gamochaeta americana,American Everlasting,species,Plantae,42
327479,Equisetum bogotense,Andean Horsetail,species,Plantae,42
441296,Nothofagus alpina,Rauli,species,Plantae,42
58392,Typha domingensis,southern cattail,species,Plantae,41
84779,Plinia cauliflora,Jaboticaba,species,Plantae,41
184362,Cabralea canjerana,,species,Plantae,41
200053,Euphorbia prostrata,prostrate sandmat,species,Plantae,41
527543,Myrceugenia exsucca,,species,Plantae,41
533509,Habenaria gourlieana,,species,Plantae,41
556969,Jacaratia spinosa,Wild Papaya,species,Plantae,41
797142,Azorella nivalis,,species,Plantae,41
126493,Junellia micrantha,,species,Plantae,40
169171,Spermacoce verticillata,shrubby false buttonweed,species,Plantae,40
705611,Discaria articulata,,species,Plantae,40
1079573,Mimosa rocae,,species,Plantae,40
79187,Sporobolus indicus,smut grass,species,Plantae,39
281274,Handroanthus impetiginosus,pink ipê,species,Plantae,39
544345,Erythranthe glabrata,roundleaf monkeyflower,species,Plantae,39
708050,Atriplex undulata,Wavy-leaved Saltbush,species,Plantae,39
784750,Tillandsia gilliesii,,species,Plantae,39
1144013,Lupinus aureonitens,,species,Plantae,39
1243517,Aldama tucumanensis,,species,Plantae,39
133166,Bocconia frutescens,Parrotweed,species,Plantae,38
193722,Ilex paraguariensis,yerba mate,species,Plantae,38
638324,Asteranthera ovata,Estrellita,species,Plantae,38
1081278,Schinus praecox,,species,Plantae,38
1113916,Parkinsonia andicola,,species,Plantae,38
164081,Ipomoea carnea,Bush Morning Glory,species,Plantae,37
184567,Brasiliopuntia brasiliensis,,species,Plantae,37
191896,Epiphyllum phyllanthus,,species,Plantae,37
282313,Tragia volubilis,fireman,species,Plantae,37
438061,Blossfeldia liliputana,,species,Plantae,37
448195,Bidens andicola,,species,Plantae,37
542011,Tillandsia loliacea,,species,Plantae,37
563409,Zephyranthes minima,,species,Plantae,37
578804,Cordia trichotoma,,species,Plantae,37
801722,Perezia pedicularidifolia,,species,Plantae,37
899454,Ipomoea indivisa,,species,Plantae,37
1078975,Ocotea porphyria,,species,Plantae,37
545792,Marsippospermum grandiflorum,Tall rush,species,Plantae,36
805244,Frankenia triandra,,species,Plantae,36
1045256,Caltha appendiculata,Dwarf marigold,species,Plantae,36
