observation_id,observed_on,created_at,quality_grade,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,rank,iconic_taxon_name,observer_login,uri,photo_url,source
357265971,2026-05-01,2026-05-01T15:54:27-03:00,research,"Capital, AR-CN, AR",-27.5025216667,-58.8437183333,51454,Passiflora caerulea,Bluecrown passionflower,species,Plantae,olga93351,https://www.inaturalist.org/observations/357265971,https://inaturalist-open-data.s3.amazonaws.com/photos/651595264/medium.jpg,iNaturalist / ArgentiNat API: observations
357944691,2026-05-03,2026-05-03T12:57:02-03:00,research,"Villa Elisa, Provincia de Buenos Aires, Argentina",-34.86990918,-58.07401592,810560,Vachellia caven,Caven Thorn,species,Plantae,emil_facundo,https://www.inaturalist.org/observations/357944691,https://inaturalist-open-data.s3.amazonaws.com/photos/652913353/medium.jpg,iNaturalist / ArgentiNat API: observations
358135824,2026-05-02,2026-05-03T22:15:24-03:00,research,"Villa del Dique, Córdoba, AR",-32.2095,-64.4485083333,79143,Solanum sisymbriifolium,Red Buffalo-bur,species,Plantae,bernardita_medina,https://www.inaturalist.org/observations/358135824,https://static.inaturalist.org/photos/653286265/medium.jpg,iNaturalist / ArgentiNat API: observations
357751094,2026-05-02,2026-05-02T22:47:11-03:00,research,"Ramallo, Provincia de Buenos Aires, Argentina",-33.4850683496,-60.0045531616,53478,Commelina erecta,whitemouth dayflower,species,Plantae,leogsantoro,https://www.inaturalist.org/observations/357751094,https://static.inaturalist.org/photos/652543015/medium.jpg,iNaturalist / ArgentiNat API: observations
358378986,2026-05-04,2026-05-04T16:03:33-03:00,research,"Monserrat, Cdad. Autónoma de Buenos Aires, Argentina",-34.6131251944,-58.3816460833,162718,Erythrina crista-galli,Cockspur coral tree,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/358378986,https://inaturalist-open-data.s3.amazonaws.com/photos/653763070/medium.jpg,iNaturalist / ArgentiNat API: observations
358430907,2026-05-04,2026-05-04T18:58:43-03:00,research,"3X56+XQ, D5835 Villa del Carmen, San Luis, Argentina",-32.8339247333,-65.032096,139069,Geoffroea decorticans,Chañar,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358430907,https://inaturalist-open-data.s3.amazonaws.com/photos/653863626/medium.jpg,iNaturalist / ArgentiNat API: observations
358047152,2026-05-03,2026-05-03T17:31:44-03:00,research,"Triunvirato 7934, B1682 Billinghurst, Provincia de Buenos Aires, Argentina",-34.5683938,-58.5867993,64240,Cortaderia selloana,Pampas Grass,species,Plantae,franco_montano,https://www.inaturalist.org/observations/358047152,https://inaturalist-open-data.s3.amazonaws.com/photos/653108713/medium.jpg,iNaturalist / ArgentiNat API: observations
358480588,2026-05-04,2026-05-04T22:31:16-03:00,research,"WF5M+WR, La Falda, Córdoba, Argentina",-31.0890861111,-64.5177305556,279210,Celtis tala,Desert Hackberry,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/358480588,https://inaturalist-open-data.s3.amazonaws.com/photos/653962213/medium.jpg,iNaturalist / ArgentiNat API: observations
358094395,2026-05-03,2026-05-03T19:49:29-03:00,research,"San Lorenzo, Santa Fe, Argentina",-32.8203866107,-60.6862851977,50333,Lantana camara,common lantana,species,Plantae,fernandoduralde,https://www.inaturalist.org/observations/358094395,https://inaturalist-open-data.s3.amazonaws.com/photos/653201258/medium.jpg,iNaturalist / ArgentiNat API: observations
357591229,2026-05-02,2026-05-02T14:35:18-03:00,research,"Maracó, La Pampa, Argentina",-35.7241348333,-63.8288195,541592,Sphaeralcea bonariensis,Latin globemallow,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/357591229,https://inaturalist-open-data.s3.amazonaws.com/photos/652229598/medium.jpg,iNaturalist / ArgentiNat API: observations
357926098,2026-05-03,2026-05-03T12:04:36-03:00,research,"Bosque sobre antiguo Mar, La Plata, Buenos Aires Province, AR",-34.8622635592,-58.0680712052,424162,Solidago chilensis,Anise Goldenrod,species,Plantae,ayerives,https://www.inaturalist.org/observations/357926098,https://inaturalist-open-data.s3.amazonaws.com/photos/652877876/medium.jpg,iNaturalist / ArgentiNat API: observations
357747611,2026-05-02,2026-05-02T22:32:21-03:00,research,"Ramallo, Provincia de Buenos Aires, Argentina",-33.4850683496,-60.0045531616,78954,Salpichroa origanifolia,Cock's-eggs,species,Plantae,leogsantoro,https://www.inaturalist.org/observations/357747611,https://static.inaturalist.org/photos/652535008/medium.jpg,iNaturalist / ArgentiNat API: observations
358430981,2026-05-04,2026-05-04T18:59:02-03:00,research,"Chacabuco, AR-SL, AR",-32.8339219833,-65.0320915833,993381,Clematis campestris,,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358430981,https://inaturalist-open-data.s3.amazonaws.com/photos/653863788/medium.jpg,iNaturalist / ArgentiNat API: observations
356705446,2026-04-29,2026-04-29T22:31:30-03:00,research,"Mitre Y España, S2300 Rafaela, Santa Fe, Argentina",-31.251259,-61.4745869722,58334,Nicotiana glauca,tree tobacco,species,Plantae,pablohcapovilla,https://www.inaturalist.org/observations/356705446,https://inaturalist-open-data.s3.amazonaws.com/photos/650518926/medium.jpg,iNaturalist / ArgentiNat API: observations
358120128,2026-05-02,2026-05-03T21:16:17-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,441434,Opuntia sulphurea,sulphur cactus,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/358120128,https://inaturalist-open-data.s3.amazonaws.com/photos/653252979/medium.jpg,iNaturalist / ArgentiNat API: observations
350923589,2026-04-15,2026-04-18T17:29:34-03:00,research,"San Carlos de Bariloche, Río Negro, AR",-41.183005,-71.4630883333,84707,Berberis microphylla,Calafate,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/350923589,https://inaturalist-open-data.s3.amazonaws.com/photos/640334647/medium.jpg,iNaturalist / ArgentiNat API: observations
357997756,2026-05-02,2026-05-03T15:19:05-03:00,research,"Juan María Gutiérrez, Provincia de Buenos Aires, Argentina",-34.8439589254,-58.1802145019,792005,Dicliptera squarrosa,Uruguayan Firecracker Plant,species,Plantae,eliicastano,https://www.inaturalist.org/observations/357997756,https://static.inaturalist.org/photos/653014024/medium.jpg,iNaturalist / ArgentiNat API: observations
358077502,2026-05-03,2026-05-03T18:57:55-03:00,research,"B1896 Villa Elisa, Provincia de Buenos Aires, Argentina",-34.8680509,-58.0734594,631076,Oxypetalum solanoides,,species,Plantae,eckerd,https://www.inaturalist.org/observations/358077502,https://inaturalist-open-data.s3.amazonaws.com/photos/653167438/medium.jpg,iNaturalist / ArgentiNat API: observations
358425602,2026-05-04,2026-05-04T18:39:43-03:00,research,"Vicente López, Buenos Aires Province, Argentina",-34.52432,-58.4771149722,370737,Tillandsia aeranthos,,species,Plantae,naelin,https://www.inaturalist.org/observations/358425602,https://inaturalist-open-data.s3.amazonaws.com/photos/653853615/medium.jpg,iNaturalist / ArgentiNat API: observations
357772657,2026-05-02,2026-05-03T00:15:55-03:00,research,"E3285 Colón, Entre Ríos, Argentina",-32.2221968161,-58.1383264437,484057,Sapium haematospermum,,species,Plantae,anahiecha55,https://www.inaturalist.org/observations/357772657,https://inaturalist-open-data.s3.amazonaws.com/photos/652583854/medium.jpg,iNaturalist / ArgentiNat API: observations
358079672,2026-05-03,2026-05-03T19:04:59-03:00,research,"San Fernando del Valle de Catamarca, Catamarca, Argentina",-28.4695491667,-65.8224410833,116713,Larrea divaricata,,species,Plantae,agustin_victoriano,https://www.inaturalist.org/observations/358079672,https://inaturalist-open-data.s3.amazonaws.com/photos/653173036/medium.jpg,iNaturalist / ArgentiNat API: observations
358446112,2026-05-04,2026-05-04T20:00:13-03:00,research,"Chacabuco, AR-SL, AR",-32.5519613167,-64.9550387333,76226,Cestrum parqui,green cestrum,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358446112,https://inaturalist-open-data.s3.amazonaws.com/photos/653906840/medium.jpg,iNaturalist / ArgentiNat API: observations
358304938,2026-05-04,2026-05-04T12:02:06-03:00,research,"Universidad Nacional de Cordoba, Córdoba, Córdoba, AR",-31.43437,-64.194175,157839,Abutilon grandifolium,hairy abutilon,species,Plantae,solechiabrando,https://www.inaturalist.org/observations/358304938,https://inaturalist-open-data.s3.amazonaws.com/photos/653622556/medium.jpg,iNaturalist / ArgentiNat API: observations
354671761,2026-04-26,2026-04-26T16:35:56-03:00,research,"San Isidro, Buenos Aires, Argentina",-34.4674416667,-58.4925666667,1506725,Sagittaria montevidensis,Aztec arrowhead,species,Plantae,jdk42,https://www.inaturalist.org/observations/354671761,https://inaturalist-open-data.s3.amazonaws.com/photos/646967101/medium.jpg,iNaturalist / ArgentiNat API: observations
358050028,2026-05-03,2026-05-03T17:39:21-03:00,research,"Triunvirato 7860, B1682 Billinghurst, Provincia de Buenos Aires, Argentina",-34.569454,-58.5855379,62829,Parkinsonia aculeata,Mexican palo verde,species,Plantae,franco_montano,https://www.inaturalist.org/observations/358050028,https://inaturalist-open-data.s3.amazonaws.com/photos/653114027/medium.jpg,iNaturalist / ArgentiNat API: observations
357337018,2026-04-25,2026-05-01T19:58:52-03:00,research,"Rosario, Santa Fe, Argentina",-32.9434747372,-60.8064763248,165704,Nicotiana longiflora,long-flower tobacco,species,Plantae,marianelascuderi,https://www.inaturalist.org/observations/357337018,https://static.inaturalist.org/photos/651736970/medium.jpg,iNaturalist / ArgentiNat API: observations
357600956,2026-05-02,2026-05-02T15:03:08-03:00,research,"7HRF+34, Anisacate, Córdoba, Argentina",-31.7092914367,-64.4282200746,371182,Jodina rhombifolia,,species,Plantae,elchicodelvivero,https://www.inaturalist.org/observations/357600956,https://inaturalist-open-data.s3.amazonaws.com/photos/652248097/medium.jpg,iNaturalist / ArgentiNat API: observations
358425963,2026-05-04,2026-05-04T18:41:04-03:00,research,"Vicente López, Buenos Aires Province, Argentina",-34.524374,-58.477642,59040,Phyla nodiflora,turkey tangle frogfruit,species,Plantae,naelin,https://www.inaturalist.org/observations/358425963,https://inaturalist-open-data.s3.amazonaws.com/photos/653854435/medium.jpg,iNaturalist / ArgentiNat API: observations
351510107,2026-04-20,2026-04-20T14:56:57-03:00,research,"Bariloche Department, Río Negro Province, Argentina",-41.6779015997,-71.2551133,465366,Nothofagus pumilio,Lenga Beech,species,Plantae,gnearns,https://www.inaturalist.org/observations/351510107,https://inaturalist-open-data.s3.amazonaws.com/photos/641475218/medium.jpg,iNaturalist / ArgentiNat API: observations
350164622,2026-04-15,2026-04-15T22:52:08-03:00,research,"Cerro Catedral, San Carlos de Bariloche, Río Negro, AR",-41.1777633333,-71.459695,465345,Chiliotrichum diffusum,Fachine,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/350164622,https://inaturalist-open-data.s3.amazonaws.com/photos/638863765/medium.jpg,iNaturalist / ArgentiNat API: observations
355840243,2026-04-27,2026-04-27T22:33:57-03:00,research,"Lucas V. Córdoba, Alta Gracia, Córdoba, AR",-31.6395116667,-64.4340283333,163317,Glandularia peruviana,Peruvian Mock Vervain,species,Plantae,paynekura,https://www.inaturalist.org/observations/355840243,https://inaturalist-open-data.s3.amazonaws.com/photos/648920861/medium.jpg,iNaturalist / ArgentiNat API: observations
358298221,2026-05-03,2026-05-04T11:38:11-03:00,research,"Villa Elisa, Provincia de Buenos Aires, Argentina",-34.86045403,-58.0696266545,129582,Phytolacca dioica,Ombu,species,Plantae,martin_arregui,https://www.inaturalist.org/observations/358298221,https://inaturalist-open-data.s3.amazonaws.com/photos/653596103/medium.jpg,iNaturalist / ArgentiNat API: observations
353830585,2026-04-25,2026-04-25T17:00:49-03:00,research,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.5984141138,-58.3623549088,1065391,Erythrostemon gilliesii,yellow bird-of-paradise shrub,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/353830585,https://inaturalist-open-data.s3.amazonaws.com/photos/645535336/medium.jpg,iNaturalist / ArgentiNat API: observations
353736678,2026-04-24,2026-04-25T14:59:34-03:00,research,"Bahía Blanca, Provincia de Buenos Aires, Argentina",-38.723933878,-62.2827810445,77496,Ipomoea indica,oceanblue morning glory,species,Plantae,paisanojere,https://www.inaturalist.org/observations/353736678,https://inaturalist-open-data.s3.amazonaws.com/photos/645371380/medium.jpg,iNaturalist / ArgentiNat API: observations
358360435,2026-05-04,2026-05-04T15:03:52-03:00,research,"Calle Las Totoras, Entre Ríos, AR",-31.8325421992,-60.5379652319,56891,Aloysia gratissima,Whitebrush,species,Plantae,victoriadumas,https://www.inaturalist.org/observations/358360435,https://static.inaturalist.org/photos/653727456/medium.jpg,iNaturalist / ArgentiNat API: observations
358074355,2026-05-03,2026-05-03T18:48:07-03:00,research,"B1896 Villa Elisa, Provincia de Buenos Aires, Argentina",-34.8680509,-58.0734594,859233,Austroeupatorium inulifolium,Whiteweed,species,Plantae,eckerd,https://www.inaturalist.org/observations/358074355,https://inaturalist-open-data.s3.amazonaws.com/photos/653160973/medium.jpg,iNaturalist / ArgentiNat API: observations
354057643,2026-04-25,2026-04-25T23:19:09-03:00,research,"Vicente López, Buenos Aires Province, Argentina",-34.5133319722,-58.4689369722,846973,Solanum granulosoleprosum,,species,Plantae,naelin,https://www.inaturalist.org/observations/354057643,https://inaturalist-open-data.s3.amazonaws.com/photos/645902490/medium.jpg,iNaturalist / ArgentiNat API: observations
335356143,2026-01-14,2026-01-19T10:54:27-03:00,research,"La Caldera, Salta, Argentina",-24.5753078333,-65.3627166667,163683,Herbertia lahue,Prairie Nymph,species,Plantae,arapanza,https://www.inaturalist.org/observations/335356143,https://inaturalist-open-data.s3.amazonaws.com/photos/609206381/medium.jpg,iNaturalist / ArgentiNat API: observations
358079883,2026-05-03,2026-05-03T19:05:34-03:00,research,"San Fernando del Valle de Catamarca, Catamarca, Argentina",-28.4695491667,-65.8224410833,209956,Parkinsonia praecox,palo brea,species,Plantae,agustin_victoriano,https://www.inaturalist.org/observations/358079883,https://inaturalist-open-data.s3.amazonaws.com/photos/653173472/medium.jpg,iNaturalist / ArgentiNat API: observations
358052555,2026-05-03,2026-05-03T17:45:58-03:00,research,"Triunvirato 7860, B1682 Billinghurst, Provincia de Buenos Aires, Argentina",-34.5695586,-58.5857236,57913,Baccharis salicifolia,mule fat,species,Plantae,franco_montano,https://www.inaturalist.org/observations/358052555,https://inaturalist-open-data.s3.amazonaws.com/photos/653118582/medium.jpg,iNaturalist / ArgentiNat API: observations
354682450,2026-04-26,2026-04-26T16:49:44-03:00,research,"Neuquén, AR",-40.0466595371,-71.3352765776,319327,Embothrium coccineum,Chilean fire bush,species,Plantae,leandro2020,https://www.inaturalist.org/observations/354682450,https://inaturalist-open-data.s3.amazonaws.com/photos/646981541/medium.jpg,iNaturalist / ArgentiNat API: observations
352349758,2026-04-22,2026-04-23T16:54:44-03:00,research,"W3470, Corrientes, Argentina",-29.1829853056,-58.0731811389,84002,Tillandsia recurvata,ballmoss,species,Plantae,diana68557,https://www.inaturalist.org/observations/352349758,https://inaturalist-open-data.s3.amazonaws.com/photos/643096660/medium.jpg,iNaturalist / ArgentiNat API: observations
358417455,2026-05-04,2026-05-04T18:09:19-03:00,research,Argentina,-33.5842015183,-60.0587163673,372267,Chloraea membranacea,Membranous Greenhood,species,Plantae,leogsantoro,https://www.inaturalist.org/observations/358417455,https://static.inaturalist.org/photos/653837258/medium.jpg,iNaturalist / ArgentiNat API: observations
349792309,2026-04-13,2026-04-14T12:36:09-03:00,research,"San Carlos de Bariloche, Río Negro, AR",-41.1225388333,-71.5052333333,797147,Azorella prolifera,Mother-in-law Cushion,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/349792309,https://inaturalist-open-data.s3.amazonaws.com/photos/638137911/medium.jpg,iNaturalist / ArgentiNat API: observations
357285518,2026-05-01,2026-05-01T16:54:56-03:00,research,"Concordia, Entre Ríos, Argentina",-31.3778361111,-58.0749083333,904475,Schinus longifolia,,species,Plantae,ariantonio74,https://www.inaturalist.org/observations/357285518,https://inaturalist-open-data.s3.amazonaws.com/photos/651633211/medium.jpg,iNaturalist / ArgentiNat API: observations
355568037,2026-04-27,2026-04-27T15:43:11-03:00,research,"Ayacucho, San Luis, Argentina",-32.2476422072,-66.9591593742,869986,Trichocereus candicans,Argentine Giant,species,Plantae,luismiranda_sv_,https://www.inaturalist.org/observations/355568037,https://inaturalist-open-data.s3.amazonaws.com/photos/648440973/medium.jpg,iNaturalist / ArgentiNat API: observations
358431553,2026-05-04,2026-05-04T19:01:43-03:00,research,"Chacabuco, AR-SL, AR",-32.63577005,-64.9552822667,153439,Zinnia peruviana,Peruvian zinnia,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358431553,https://inaturalist-open-data.s3.amazonaws.com/photos/653865093/medium.jpg,iNaturalist / ArgentiNat API: observations
358424852,2026-05-04,2026-05-04T18:36:35-03:00,research,"Ramallo, Provincia de Buenos Aires, Argentina",-33.4471015833,-60.0568313333,79487,Verbena bonariensis,purpletop vervain,species,Plantae,leogsantoro,https://www.inaturalist.org/observations/358424852,https://static.inaturalist.org/photos/653852092/medium.jpg,iNaturalist / ArgentiNat API: observations
357709543,2026-05-02,2026-05-02T20:10:34-03:00,research,"Catriel, Río Negro",-37.8792541506,-67.7919074893,79137,Solanum elaeagnifolium,silverleaf nightshade,species,Plantae,laporfia,https://www.inaturalist.org/observations/357709543,https://inaturalist-open-data.s3.amazonaws.com/photos/652460167/medium.jpg,iNaturalist / ArgentiNat API: observations
357565004,2026-05-01,2026-05-02T13:20:38-03:00,research,"Villa Soldati, Cdad. Autónoma de Buenos Aires, Argentina",-34.6632482686,-58.4623339459,924824,Pascalia glauca,Sunchillo,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/357565004,https://inaturalist-open-data.s3.amazonaws.com/photos/652169912/medium.jpg,iNaturalist / ArgentiNat API: observations
357750549,2026-05-02,2026-05-02T22:45:07-03:00,research,"Victoria, AR-ER, AR",-32.8834516667,-60.632175,962637,Pontederia crassipes,common water hyacinth,species,Plantae,nicokayak,https://www.inaturalist.org/observations/357750549,https://inaturalist-open-data.s3.amazonaws.com/photos/652540798/medium.jpg,iNaturalist / ArgentiNat API: observations
356682667,2026-04-29,2026-04-29T21:02:28-03:00,research,"Comisión de Fomento Limay Mahuida, La Pampa, AR",-37.3814083333,-66.6858883333,428312,Condalia microphylla,,species,Plantae,dpincen,https://www.inaturalist.org/observations/356682667,https://inaturalist-open-data.s3.amazonaws.com/photos/650473830/medium.jpg,iNaturalist / ArgentiNat API: observations
358225118,2026-05-03,2026-05-04T05:37:04-03:00,research,"Avenida Illia, San Fernando del Valle de Catamarca, Catamarca, AR",-28.46175,-65.807555,424095,Aspidosperma quebracho-blanco,Common White Quebracho,species,Plantae,analiab87,https://www.inaturalist.org/observations/358225118,https://inaturalist-open-data.s3.amazonaws.com/photos/653465764/medium.jpg,iNaturalist / ArgentiNat API: observations
357596917,2026-05-02,2026-05-02T14:51:41-03:00,research,"Saladillo, Provincia de Buenos Aires, Argentina",-35.6002909873,-59.5030863583,75499,Araujia sericifera,Moth Vine,species,Plantae,lauravb,https://www.inaturalist.org/observations/357596917,https://inaturalist-open-data.s3.amazonaws.com/photos/652240391/medium.jpg,iNaturalist / ArgentiNat API: observations
345075798,2026-03-23,2026-03-25T09:29:35-03:00,research,"Mendiolaza, Córdoba, Argentina",-31.2489569205,-64.2655906102,525635,Modiolastrum malvifolium,,species,Plantae,ferferrari,https://www.inaturalist.org/observations/345075798,https://inaturalist-open-data.s3.amazonaws.com/photos/628820378/medium.jpg,iNaturalist / ArgentiNat API: observations
357701150,2026-05-02,2026-05-02T19:42:59-03:00,research,"Arana, Provincia de Buenos Aires, Argentina",-35.0227893394,-57.8553711623,169064,Solanum glaucophyllum,waxy-leaved nightshade,species,Plantae,danilogolovchenko,https://www.inaturalist.org/observations/357701150,https://static.inaturalist.org/photos/652443173/medium.jpg,iNaturalist / ArgentiNat API: observations
358063303,2026-05-03,2026-05-03T18:16:07-03:00,research,"A. FRONDIZI y CORDIVIOLA, S2013 Rosario, Santa Fe, Argentina",-32.9112991592,-60.6739497185,164075,Ipomoea alba,Moonflower,species,Plantae,roberto44485,https://www.inaturalist.org/observations/358063303,https://static.inaturalist.org/photos/653140091/medium.jpg,iNaturalist / ArgentiNat API: observations
357921482,2026-05-02,2026-05-03T11:51:35-03:00,research,"Maracó, AR-LP, AR",-35.7241243833,-63.83428135,167072,Pluchea sagittalis,Wingstem Camphorweed,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/357921482,https://inaturalist-open-data.s3.amazonaws.com/photos/652870019/medium.jpg,iNaturalist / ArgentiNat API: observations
358452757,2026-05-04,2026-05-04T20:30:26-03:00,research,"Chacabuco, AR-SL, AR",-32.55214615,-64.9548839,447708,Ligaria cuneifolia,,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358452757,https://inaturalist-open-data.s3.amazonaws.com/photos/653907085/medium.jpg,iNaturalist / ArgentiNat API: observations
356852793,2026-04-29,2026-04-30T11:22:18-03:00,research,"Comisión de Fomento Limay Mahuida, La Pampa, AR",-37.3813533333,-66.684005,430340,Echinopsis leucantha,,species,Plantae,dpincen,https://www.inaturalist.org/observations/356852793,https://inaturalist-open-data.s3.amazonaws.com/photos/650794762/medium.jpg,iNaturalist / ArgentiNat API: observations
358431328,2026-05-04,2026-05-04T19:00:50-03:00,research,"Chacabuco, AR-SL, AR",-32.63643785,-64.9515127667,50203,Bidens pilosa,Hairy Beggarticks,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/358431328,https://inaturalist-open-data.s3.amazonaws.com/photos/653864662/medium.jpg,iNaturalist / ArgentiNat API: observations
358294156,2026-05-04,2026-05-04T11:23:19-03:00,research,"Avenida Vélez Sarsfield 1696, X5016 Córdoba, Argentina",-31.4344661667,-64.1943677833,464557,Dolichandra cynanchoides,,species,Plantae,marilina_amalia,https://www.inaturalist.org/observations/358294156,https://inaturalist-open-data.s3.amazonaws.com/photos/653601703/medium.jpg,iNaturalist / ArgentiNat API: observations
357202453,2026-05-01,2026-05-01T12:42:02-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,431346,Muehlenbeckia sagittifolia,Maidenhair Vine,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/357202453,https://inaturalist-open-data.s3.amazonaws.com/photos/651471961/medium.jpg,iNaturalist / ArgentiNat API: observations
357667605,2026-05-02,2026-05-02T18:01:23-03:00,research,"Ayacucho, San Luis, Argentina",-32.259931704,-66.9505317137,438208,Cereus aethiops,,species,Plantae,luismiranda_sv_,https://www.inaturalist.org/observations/357667605,https://inaturalist-open-data.s3.amazonaws.com/photos/652375622/medium.jpg,iNaturalist / ArgentiNat API: observations
357698880,2026-05-02,2026-05-02T19:34:56-03:00,research,"Avenida Belgrano 498, Cba., Argentina, X5113, Córdoba, Argentina",-31.14264,-64.2910799722,52344,Ipomoea purpurea,common morning-glory,species,Plantae,rorobles_,https://www.inaturalist.org/observations/357698880,https://static.inaturalist.org/photos/652438642/medium.jpg,iNaturalist / ArgentiNat API: observations
342589546,2026-03-07,2026-03-12T12:31:44-03:00,research,"Laguna del Caminante, Ushuaia, Tierra del Fuego, AR",-54.7557866667,-68.3635916667,346959,Codonorchis lessonii,Dog orchid,species,Plantae,joko_,https://www.inaturalist.org/observations/342589546,https://inaturalist-open-data.s3.amazonaws.com/photos/623906477/medium.jpg,iNaturalist / ArgentiNat API: observations
346887906,2026-04-02,2026-04-02T20:22:58-03:00,research,"Parque Nacional Nahuel Huapi, Av. San Martín 24 - San Carlos de Bariloche R8400ALN, Río Negro, Argentina",-40.8645260391,-71.5047425777,366916,Gaultheria mucronata,Prickly Heath,species,Plantae,noeliagattero,https://www.inaturalist.org/observations/346887906,https://inaturalist-open-data.s3.amazonaws.com/photos/632392355/medium.jpg,iNaturalist / ArgentiNat API: observations
350623683,2026-04-15,2026-04-17T18:04:31-03:00,research,"Cerro Catedral, San Carlos de Bariloche, Río Negro, AR",-41.1779966667,-71.4586716667,75442,Anemone multifida,Cutleaf Anemone,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/350623683,https://inaturalist-open-data.s3.amazonaws.com/photos/639762048/medium.jpg,iNaturalist / ArgentiNat API: observations
349787930,2026-04-13,2026-04-14T12:16:29-03:00,research,"San Carlos de Bariloche, Río Negro, AR",-41.124225,-71.5062866667,428962,Quinchamalium chilense,Quinchamali,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/349787930,https://inaturalist-open-data.s3.amazonaws.com/photos/638129133/medium.jpg,iNaturalist / ArgentiNat API: observations
355849129,2026-04-27,2026-04-27T22:47:04-03:00,research,"Ruta Nacional 9, Comisión Municipal Volcán, Jujuy, AR",-23.9057416667,-65.4628133333,58058,Heliotropium curassavicum,alkali heliotrope,species,Plantae,cdanl2,https://www.inaturalist.org/observations/355849129,https://inaturalist-open-data.s3.amazonaws.com/photos/648935829/medium.jpg,iNaturalist / ArgentiNat API: observations
355335225,2026-04-27,2026-04-27T11:02:08-03:00,research,"C5231, Córdoba, Argentina",-31.3703288889,-64.2532119722,157498,Heimia salicifolia,sun opener,species,Plantae,vero_spp,https://www.inaturalist.org/observations/355335225,https://inaturalist-open-data.s3.amazonaws.com/photos/648071935/medium.jpg,iNaturalist / ArgentiNat API: observations
353724813,2026-04-19,2026-04-25T14:45:25-03:00,research,"Ensenada, Provincia de Buenos Aires, Argentina",-34.8446673,-57.95654,164208,Jaborosa integrifolia,springblossom,species,Plantae,maurinoack,https://www.inaturalist.org/observations/353724813,https://inaturalist-open-data.s3.amazonaws.com/photos/645351495/medium.jpg,iNaturalist / ArgentiNat API: observations
355132565,2026-04-26,2026-04-27T05:21:50-03:00,research,"Yerba Buena, Tucumán, AR",-26.8030916667,-65.31977,467158,Pavonia sepium,shell flower,species,Plantae,mordano,https://www.inaturalist.org/observations/355132565,https://inaturalist-open-data.s3.amazonaws.com/photos/647768659/medium.jpg,iNaturalist / ArgentiNat API: observations
350685837,2026-04-11,2026-04-17T22:59:33-03:00,research,"Zárate, Provincia de Buenos Aires, Argentina",-34.0942062872,-59.0735540539,77363,Heliotropium amplexicaule,fragrant heliotrope,species,Plantae,basiliojimichtz,https://www.inaturalist.org/observations/350685837,https://inaturalist-open-data.s3.amazonaws.com/photos/639886433/medium.jpg,iNaturalist / ArgentiNat API: observations
358226100,2026-05-03,2026-05-04T05:43:19-03:00,research,"Avenida Illia, San Fernando del Valle de Catamarca, Catamarca, AR",-28.4613666667,-65.805375,871366,Vachellia aroma,,species,Plantae,analiab87,https://www.inaturalist.org/observations/358226100,https://inaturalist-open-data.s3.amazonaws.com/photos/653467909/medium.jpg,iNaturalist / ArgentiNat API: observations
357653463,2026-05-02,2026-05-02T17:24:51-03:00,research,"Berazategui, Provincia de Buenos Aires, Argentina",-34.7520976137,-58.1206231937,371186,Scutia buxifolia,,species,Plantae,damianzar,https://www.inaturalist.org/observations/357653463,https://inaturalist-open-data.s3.amazonaws.com/photos/652347695/medium.jpg,iNaturalist / ArgentiNat API: observations
357071266,2026-04-25,2026-05-01T01:41:12-03:00,research,"Magdalena, Provincia de Buenos Aires, Argentina",-34.9458269409,-57.671786255,163774,Hibiscus striatus,,species,Plantae,adrianbarboza,https://www.inaturalist.org/observations/357071266,https://inaturalist-open-data.s3.amazonaws.com/photos/651220336/medium.jpg,iNaturalist / ArgentiNat API: observations
357340605,2026-05-01,2026-05-01T20:13:23-03:00,research,"Punilla, Córdoba, Argentina",-31.1075694444,-64.49645,740103,Schinus fasciculata,,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/357340605,https://inaturalist-open-data.s3.amazonaws.com/photos/651744197/medium.jpg,iNaturalist / ArgentiNat API: observations
